investor_id,total_sips,avg_gap_days,max_gap_days,status
INV004407,4,41.666666666666664,54.0,Irregular
INV004408,3,185.0,237.0,High Risk / Stopped
INV004410,11,40.9,138.0,Irregular
INV004411,6,61.0,111.0,High Risk / Stopped
INV004412,7,82.33333333333333,173.0,High Risk / Stopped
INV004413,8,69.0,142.0,High Risk / Stopped
INV004414,8,53.857142857142854,176.0,Irregular
INV004415,2,250.0,250.0,High Risk / Stopped
INV004416,1,,,Irregular
INV004417,1,,,Irregular
INV004418,5,59.25,138.0,Irregular
INV004419,1,,,Irregular
INV004420,4,145.0,303.0,High Risk / Stopped
INV004421,6,90.8,221.0,High Risk / Stopped
INV004422,1,,,Irregular
INV004423,1,,,Irregular
INV004424,2,101.0,101.0,High Risk / Stopped
INV004425,3,164.0,258.0,High Risk / Stopped
INV004426,3,112.0,143.0,High Risk / Stopped
INV004427,11,50.8,125.0,Irregular
INV004428,4,28.666666666666668,36.0,Irregular
INV004430,2,122.0,122.0,High Risk / Stopped
INV004433,1,,,Irregular
INV004434,6,84.6,156.0,High Risk / Stopped
INV004435,2,108.0,108.0,High Risk / Stopped
INV004436,5,94.25,128.0,High Risk / Stopped
INV004437,2,248.0,248.0,High Risk / Stopped
INV004438,2,89.0,89.0,High Risk / Stopped
INV004439,3,129.0,136.0,High Risk / Stopped
INV004440,3,148.5,295.0,High Risk / Stopped
INV004441,5,92.25,199.0,High Risk / Stopped
INV004442,4,125.33333333333333,291.0,High Risk / Stopped
INV004443,5,99.25,231.0,High Risk / Stopped
INV004444,2,48.0,48.0,Irregular
INV004445,4,128.0,284.0,High Risk / Stopped
INV004446,6,65.8,170.0,High Risk / Stopped
INV004447,7,49.833333333333336,129.0,Irregular
INV004448,4,87.0,236.0,High Risk / Stopped
INV004449,4,86.66666666666667,194.0,High Risk / Stopped
INV004450,6,61.6,153.0,High Risk / Stopped
INV004451,6,84.0,137.0,High Risk / Stopped
INV004452,7,81.0,180.0,High Risk / Stopped
INV004453,3,53.5,74.0,Irregular
INV004454,6,98.4,311.0,High Risk / Stopped
INV004455,6,50.0,105.0,Irregular
INV004456,2,162.0,162.0,High Risk / Stopped
INV004457,6,81.4,188.0,High Risk / Stopped
INV004458,1,,,Irregular
INV004459,7,53.833333333333336,141.0,Irregular
INV004460,9,42.5,93.0,Irregular
INV004461,3,113.0,144.0,High Risk / Stopped
INV004462,3,203.5,341.0,High Risk / Stopped
INV004463,6,94.8,211.0,High Risk / Stopped
INV004464,7,62.5,142.0,High Risk / Stopped
INV004465,5,78.75,157.0,High Risk / Stopped
INV004466,5,115.5,269.0,High Risk / Stopped
INV004467,5,85.0,235.0,High Risk / Stopped
INV004468,7,76.83333333333333,154.0,High Risk / Stopped
INV004469,1,,,Irregular
INV004471,4,148.0,254.0,High Risk / Stopped
INV004472,7,50.666666666666664,156.0,Irregular
INV004473,7,73.33333333333333,152.0,High Risk / Stopped
INV004474,5,83.0,267.0,High Risk / Stopped
INV004475,7,67.83333333333333,87.0,High Risk / Stopped
INV004476,4,142.33333333333334,345.0,High Risk / Stopped
INV004477,8,58.714285714285715,180.0,Irregular
INV004479,5,71.0,177.0,High Risk / Stopped
INV004480,1,,,Irregular
INV004481,3,102.0,113.0,High Risk / Stopped
INV004482,4,120.66666666666667,293.0,High Risk / Stopped
INV004483,3,184.0,345.0,High Risk / Stopped
INV004484,6,61.6,182.0,High Risk / Stopped
INV004485,3,77.0,130.0,High Risk / Stopped
INV004486,3,149.0,275.0,High Risk / Stopped
INV004487,3,59.0,103.0,Irregular
INV004488,5,111.75,295.0,High Risk / Stopped
INV004489,2,259.0,259.0,High Risk / Stopped
INV004490,3,78.0,81.0,High Risk / Stopped
INV004491,3,142.5,149.0,High Risk / Stopped
INV004492,4,116.0,296.0,High Risk / Stopped
INV004493,5,111.0,182.0,High Risk / Stopped
INV004494,3,213.0,418.0,High Risk / Stopped
INV004495,4,74.33333333333333,132.0,High Risk / Stopped
INV004496,5,124.25,217.0,High Risk / Stopped
INV004497,5,125.5,186.0,High Risk / Stopped
INV004498,3,95.5,128.0,High Risk / Stopped
INV004500,1,,,Irregular
INV004501,2,18.0,18.0,Irregular
INV004502,7,74.5,165.0,High Risk / Stopped
INV004503,1,,,Irregular
INV004504,8,55.142857142857146,247.0,Irregular
INV004505,5,20.0,53.0,Irregular
INV004506,3,173.0,186.0,High Risk / Stopped
INV004507,1,,,Irregular
INV004508,4,142.0,202.0,High Risk / Stopped
INV004509,5,102.0,175.0,High Risk / Stopped
INV004510,3,213.0,302.0,High Risk / Stopped
INV004511,6,37.2,89.0,Irregular
INV004512,1,,,Irregular
INV004513,5,120.25,282.0,High Risk / Stopped
INV004514,5,96.0,213.0,High Risk / Stopped
INV004515,3,41.0,70.0,Irregular
INV004516,3,186.0,201.0,High Risk / Stopped
INV004517,6,86.6,185.0,High Risk / Stopped
INV004518,5,106.25,219.0,High Risk / Stopped
INV004519,3,206.0,363.0,High Risk / Stopped
INV004520,5,97.5,217.0,High Risk / Stopped
INV004521,7,54.5,76.0,Irregular
INV004522,1,,,Irregular
INV004523,6,87.2,127.0,High Risk / Stopped
INV004524,2,429.0,429.0,High Risk / Stopped
INV004525,2,210.0,210.0,High Risk / Stopped
INV004526,4,89.0,182.0,High Risk / Stopped
INV004527,4,55.666666666666664,74.0,Irregular
INV004528,7,54.0,149.0,Irregular
INV004529,4,143.33333333333334,274.0,High Risk / Stopped
INV004530,2,66.0,66.0,High Risk / Stopped
INV004531,8,60.0,159.0,Irregular
INV004532,1,,,Irregular
INV004533,7,55.0,118.0,Irregular
INV004534,5,74.5,118.0,High Risk / Stopped
INV004535,2,446.0,446.0,High Risk / Stopped
INV004536,1,,,Irregular
INV004537,2,69.0,69.0,High Risk / Stopped
INV004538,1,,,Irregular
INV004539,1,,,Irregular
INV004540,4,44.333333333333336,84.0,Irregular
INV004541,1,,,Irregular
INV004542,7,34.0,59.0,Consistent
INV004543,2,225.0,225.0,High Risk / Stopped
INV004544,4,68.0,110.0,High Risk / Stopped
INV004545,4,57.666666666666664,94.0,Irregular
INV004546,4,137.33333333333334,180.0,High Risk / Stopped
INV004547,7,67.5,165.0,High Risk / Stopped
INV004548,4,162.0,290.0,High Risk / Stopped
INV004549,5,84.75,163.0,High Risk / Stopped
INV004551,4,52.0,113.0,Irregular
INV004552,1,,,Irregular
INV004553,5,82.25,207.0,High Risk / Stopped
INV004555,8,53.142857142857146,151.0,Irregular
INV004556,1,,,Irregular
INV004557,5,108.0,172.0,High Risk / Stopped
INV004558,2,291.0,291.0,High Risk / Stopped
INV004560,9,48.375,107.0,Irregular
INV004561,3,186.5,360.0,High Risk / Stopped
INV004562,6,83.8,158.0,High Risk / Stopped
INV004563,7,64.83333333333333,211.0,High Risk / Stopped
INV004564,1,,,Irregular
INV004565,3,233.5,293.0,High Risk / Stopped
INV004566,3,84.0,86.0,High Risk / Stopped
INV004567,5,114.5,309.0,High Risk / Stopped
INV004568,4,78.66666666666667,133.0,High Risk / Stopped
INV004569,1,,,Irregular
INV004570,1,,,Irregular
INV004572,1,,,Irregular
INV004573,4,69.66666666666667,104.0,High Risk / Stopped
INV004574,8,54.57142857142857,116.0,Irregular
INV004575,2,126.0,126.0,High Risk / Stopped
INV004576,6,63.0,132.0,High Risk / Stopped
INV004577,1,,,Irregular
INV004578,4,40.666666666666664,61.0,Irregular
INV004579,8,43.857142857142854,77.0,Irregular
INV004580,1,,,Irregular
INV004581,8,72.14285714285714,234.0,High Risk / Stopped
INV004582,4,140.33333333333334,248.0,High Risk / Stopped
INV004583,2,380.0,380.0,High Risk / Stopped
INV004584,4,73.66666666666667,148.0,High Risk / Stopped
INV004585,4,82.0,120.0,High Risk / Stopped
INV004586,1,,,Irregular
INV004587,1,,,Irregular
INV004588,1,,,Irregular
INV004589,6,71.4,225.0,High Risk / Stopped
INV004590,1,,,Irregular
INV004591,2,13.0,13.0,Irregular
INV004592,5,77.0,162.0,High Risk / Stopped
INV004593,5,107.25,202.0,High Risk / Stopped
INV004594,8,59.142857142857146,122.0,Irregular
INV004595,5,65.0,150.0,High Risk / Stopped
INV004596,1,,,Irregular
INV004597,1,,,Irregular
INV004598,6,84.2,195.0,High Risk / Stopped
INV004599,1,,,Irregular
INV004600,3,211.5,222.0,High Risk / Stopped
INV004602,9,59.625,242.0,Irregular
INV004603,1,,,Irregular
INV004604,5,69.75,197.0,High Risk / Stopped
INV004605,1,,,Irregular
INV004606,4,84.0,118.0,High Risk / Stopped
INV004607,8,56.0,214.0,Irregular
INV004608,8,55.0,96.0,Irregular
INV004609,4,136.33333333333334,220.0,High Risk / Stopped
INV004610,1,,,Irregular
INV004611,7,51.166666666666664,217.0,Irregular
INV004612,1,,,Irregular
INV004614,6,79.6,117.0,High Risk / Stopped
INV004615,2,383.0,383.0,High Risk / Stopped
INV004616,5,78.75,158.0,High Risk / Stopped
INV004617,9,39.25,83.0,Irregular
INV004618,1,,,Irregular
INV004619,4,45.666666666666664,77.0,Irregular
INV004620,2,196.0,196.0,High Risk / Stopped
INV004621,9,54.25,203.0,Irregular
INV004622,3,235.5,412.0,High Risk / Stopped
INV004623,3,86.5,127.0,High Risk / Stopped
INV004624,1,,,Irregular
INV004625,6,96.4,246.0,High Risk / Stopped
INV004626,3,180.5,329.0,High Risk / Stopped
INV004627,5,96.5,182.0,High Risk / Stopped
INV004628,1,,,Irregular
INV004629,8,64.57142857142857,175.0,High Risk / Stopped
INV004630,9,50.625,95.0,Irregular
INV004631,8,64.71428571428571,109.0,High Risk / Stopped
INV004632,4,110.0,193.0,High Risk / Stopped
INV004633,7,78.16666666666667,189.0,High Risk / Stopped
INV004634,4,95.33333333333333,256.0,High Risk / Stopped
INV004635,7,58.666666666666664,142.0,Irregular
INV004636,6,75.6,160.0,High Risk / Stopped
INV004637,3,197.0,201.0,High Risk / Stopped
INV004638,7,54.333333333333336,110.0,Irregular
INV004639,3,30.0,51.0,Irregular
INV004640,7,68.33333333333333,202.0,High Risk / Stopped
INV004641,6,67.8,105.0,High Risk / Stopped
INV004642,6,54.8,232.0,Irregular
INV004643,6,50.6,101.0,Irregular
INV004644,2,8.0,8.0,Irregular
INV004645,2,297.0,297.0,High Risk / Stopped
INV004646,7,64.5,158.0,High Risk / Stopped
INV004647,7,70.66666666666667,138.0,High Risk / Stopped
INV004648,4,79.33333333333333,95.0,High Risk / Stopped
INV004649,1,,,Irregular
INV004650,6,80.8,143.0,High Risk / Stopped
INV004651,5,38.75,103.0,Irregular
INV004652,2,19.0,19.0,Irregular
INV004653,3,169.5,318.0,High Risk / Stopped
INV004654,5,104.5,170.0,High Risk / Stopped
INV004655,4,120.66666666666667,175.0,High Risk / Stopped
INV004656,3,233.5,316.0,High Risk / Stopped
INV004657,1,,,Irregular
INV004659,4,65.66666666666667,105.0,High Risk / Stopped
INV004660,3,151.5,232.0,High Risk / Stopped
INV004661,8,69.71428571428571,181.0,High Risk / Stopped
INV004662,1,,,Irregular
INV004663,1,,,Irregular
INV004664,3,188.5,289.0,High Risk / Stopped
INV004665,6,83.4,137.0,High Risk / Stopped
INV004666,1,,,Irregular
INV004667,2,106.0,106.0,High Risk / Stopped
INV004668,2,221.0,221.0,High Risk / Stopped
INV004669,4,24.666666666666668,48.0,Irregular
INV004670,1,,,Irregular
INV004672,7,72.0,127.0,High Risk / Stopped
INV004673,4,87.66666666666667,127.0,High Risk / Stopped
INV004674,2,5.0,5.0,Irregular
INV004675,1,,,Irregular
INV004676,2,255.0,255.0,High Risk / Stopped
INV004677,4,113.66666666666667,255.0,High Risk / Stopped
INV004678,4,121.0,267.0,High Risk / Stopped
INV004679,5,110.0,237.0,High Risk / Stopped
INV004680,7,47.166666666666664,155.0,Irregular
INV004681,2,7.0,7.0,Irregular
INV004682,9,42.25,105.0,Irregular
INV004683,2,253.0,253.0,High Risk / Stopped
INV004684,3,201.0,263.0,High Risk / Stopped
INV004685,1,,,Irregular
INV004686,1,,,Irregular
INV004687,4,103.33333333333333,175.0,High Risk / Stopped
INV004688,6,77.6,181.0,High Risk / Stopped
INV004689,3,129.0,216.0,High Risk / Stopped
INV004690,1,,,Irregular
INV004691,1,,,Irregular
INV004692,6,83.6,190.0,High Risk / Stopped
INV004693,5,59.0,161.0,Irregular
INV004694,5,109.75,300.0,High Risk / Stopped
INV004695,5,118.0,287.0,High Risk / Stopped
INV004696,4,12.0,20.0,Irregular
INV004697,1,,,Irregular
INV004698,3,202.0,365.0,High Risk / Stopped
INV004699,4,110.66666666666667,213.0,High Risk / Stopped
INV004700,3,116.5,231.0,High Risk / Stopped
INV004701,7,20.0,82.0,Consistent
INV004702,3,105.0,170.0,High Risk / Stopped
INV004703,2,228.0,228.0,High Risk / Stopped
INV004704,6,93.8,141.0,High Risk / Stopped
INV004705,1,,,Irregular
INV004707,1,,,Irregular
INV004709,4,72.66666666666667,164.0,High Risk / Stopped
INV004710,1,,,Irregular
INV004711,5,81.0,222.0,High Risk / Stopped
INV004712,8,48.57142857142857,84.0,Irregular
INV004713,1,,,Irregular
INV004715,7,56.833333333333336,169.0,Irregular
INV004716,7,74.0,197.0,High Risk / Stopped
INV004717,2,89.0,89.0,High Risk / Stopped
INV004718,2,146.0,146.0,High Risk / Stopped
INV004719,5,48.25,90.0,Irregular
INV004720,4,100.0,164.0,High Risk / Stopped
INV004721,2,379.0,379.0,High Risk / Stopped
INV004722,3,200.0,214.0,High Risk / Stopped
INV004723,2,198.0,198.0,High Risk / Stopped
INV004724,3,49.0,85.0,Irregular
INV004725,3,121.0,122.0,High Risk / Stopped
INV004727,2,203.0,203.0,High Risk / Stopped
INV004728,2,28.0,28.0,Irregular
INV004730,2,191.0,191.0,High Risk / Stopped
INV004731,3,75.5,135.0,High Risk / Stopped
INV004733,5,78.25,191.0,High Risk / Stopped
INV004734,4,86.33333333333333,241.0,High Risk / Stopped
INV004735,3,88.0,98.0,High Risk / Stopped
INV004736,3,75.0,147.0,High Risk / Stopped
INV004737,10,54.55555555555556,120.0,Irregular
INV004738,6,93.2,148.0,High Risk / Stopped
INV004739,5,110.25,339.0,High Risk / Stopped
INV004740,3,138.0,262.0,High Risk / Stopped
INV004741,7,72.33333333333333,157.0,High Risk / Stopped
INV004742,3,118.0,209.0,High Risk / Stopped
INV004743,1,,,Irregular
INV004744,3,104.0,192.0,High Risk / Stopped
INV004745,2,279.0,279.0,High Risk / Stopped
INV004746,1,,,Irregular
INV004747,5,116.0,151.0,High Risk / Stopped
INV004748,5,69.25,123.0,High Risk / Stopped
INV004749,2,80.0,80.0,High Risk / Stopped
INV004750,3,202.5,375.0,High Risk / Stopped
INV004751,3,136.5,155.0,High Risk / Stopped
INV004752,5,45.0,137.0,Irregular
INV004753,6,61.4,87.0,High Risk / Stopped
INV004754,5,87.5,195.0,High Risk / Stopped
INV004755,7,61.166666666666664,181.0,High Risk / Stopped
INV004756,5,95.5,149.0,High Risk / Stopped
INV004757,1,,,Irregular
INV004758,3,186.5,369.0,High Risk / Stopped
INV004759,3,183.0,196.0,High Risk / Stopped
INV004760,2,126.0,126.0,High Risk / Stopped
INV004761,6,71.4,139.0,High Risk / Stopped
INV004762,1,,,Irregular
INV004763,7,83.5,184.0,High Risk / Stopped
INV004764,6,83.0,144.0,High Risk / Stopped
INV004765,2,40.0,40.0,Irregular
INV004766,1,,,Irregular
INV004767,3,115.5,158.0,High Risk / Stopped
INV004768,1,,,Irregular
INV004769,5,100.75,199.0,High Risk / Stopped
INV004770,8,72.85714285714286,146.0,High Risk / Stopped
INV004771,5,113.5,304.0,High Risk / Stopped
INV004772,2,177.0,177.0,High Risk / Stopped
INV004773,1,,,Irregular
INV004774,3,107.5,147.0,High Risk / Stopped
INV004775,3,239.5,259.0,High Risk / Stopped
INV004776,9,57.375,145.0,Irregular
INV004777,1,,,Irregular
INV004778,1,,,Irregular
INV004779,1,,,Irregular
INV004780,7,69.5,154.0,High Risk / Stopped
INV004781,3,94.0,140.0,High Risk / Stopped
INV004782,1,,,Irregular
INV004783,1,,,Irregular
INV004784,4,104.33333333333333,202.0,High Risk / Stopped
INV004785,7,66.16666666666667,248.0,High Risk / Stopped
INV004786,5,119.25,211.0,High Risk / Stopped
INV004787,7,72.33333333333333,140.0,High Risk / Stopped
INV004788,2,99.0,99.0,High Risk / Stopped
INV004790,4,94.0,225.0,High Risk / Stopped
INV004791,3,231.5,316.0,High Risk / Stopped
INV004792,2,193.0,193.0,High Risk / Stopped
INV004794,2,58.0,58.0,Irregular
INV004795,2,13.0,13.0,Irregular
INV004796,4,14.666666666666666,24.0,Irregular
INV004797,4,69.0,104.0,High Risk / Stopped
INV004798,7,53.666666666666664,106.0,Irregular
INV004799,2,123.0,123.0,High Risk / Stopped
INV004801,3,203.5,395.0,High Risk / Stopped
INV004802,5,90.0,228.0,High Risk / Stopped
INV004803,4,138.66666666666666,328.0,High Risk / Stopped
INV004804,6,79.2,137.0,High Risk / Stopped
INV004805,7,44.666666666666664,92.0,Irregular
INV004806,2,93.0,93.0,High Risk / Stopped
INV004807,8,36.857142857142854,86.0,Irregular
INV004808,3,104.5,162.0,High Risk / Stopped
INV004810,1,,,Irregular
INV004811,5,57.5,82.0,Irregular
INV004812,2,38.0,38.0,Irregular
INV004813,6,62.0,253.0,High Risk / Stopped
INV004814,4,99.33333333333333,192.0,High Risk / Stopped
INV004815,3,199.0,376.0,High Risk / Stopped
INV004816,2,191.0,191.0,High Risk / Stopped
INV004817,5,119.0,216.0,High Risk / Stopped
INV004818,4,69.33333333333333,112.0,High Risk / Stopped
INV004819,7,62.0,120.0,High Risk / Stopped
INV004820,2,118.0,118.0,High Risk / Stopped
INV004821,4,75.66666666666667,110.0,High Risk / Stopped
INV004822,5,93.75,127.0,High Risk / Stopped
INV004823,5,103.5,302.0,High Risk / Stopped
INV004825,7,70.0,141.0,High Risk / Stopped
INV004826,4,113.33333333333333,172.0,High Risk / Stopped
INV004827,2,179.0,179.0,High Risk / Stopped
INV004828,4,19.0,32.0,Irregular
INV004829,5,71.75,155.0,High Risk / Stopped
INV004830,3,61.0,79.0,High Risk / Stopped
INV004831,2,293.0,293.0,High Risk / Stopped
INV004832,2,352.0,352.0,High Risk / Stopped
INV004833,6,65.4,171.0,High Risk / Stopped
INV004834,9,38.625,106.0,Irregular
INV004835,5,92.25,214.0,High Risk / Stopped
INV004836,4,131.0,254.0,High Risk / Stopped
INV004837,5,110.25,145.0,High Risk / Stopped
INV004839,1,,,Irregular
INV004840,7,41.0,103.0,Irregular
INV004841,4,157.33333333333334,351.0,High Risk / Stopped
INV004842,1,,,Irregular
INV004843,8,50.857142857142854,153.0,Irregular
INV004844,7,66.66666666666667,118.0,High Risk / Stopped
INV004845,6,81.8,197.0,High Risk / Stopped
INV004846,4,119.0,209.0,High Risk / Stopped
INV004847,7,73.5,281.0,High Risk / Stopped
INV004848,9,54.125,166.0,Irregular
INV004849,4,106.0,177.0,High Risk / Stopped
INV004850,5,103.25,162.0,High Risk / Stopped
INV004851,2,200.0,200.0,High Risk / Stopped
INV004852,3,211.5,221.0,High Risk / Stopped
INV004853,4,101.33333333333333,137.0,High Risk / Stopped
INV004854,5,120.0,186.0,High Risk / Stopped
INV004855,4,49.666666666666664,98.0,Irregular
INV004856,4,81.0,132.0,High Risk / Stopped
INV004857,2,205.0,205.0,High Risk / Stopped
INV004858,5,100.5,243.0,High Risk / Stopped
INV004860,6,78.4,189.0,High Risk / Stopped
INV004861,2,261.0,261.0,High Risk / Stopped
INV004862,2,273.0,273.0,High Risk / Stopped
INV004863,7,68.0,220.0,High Risk / Stopped
INV004864,8,43.285714285714285,114.0,Irregular
INV004865,7,76.33333333333333,143.0,High Risk / Stopped
INV004866,4,110.66666666666667,138.0,High Risk / Stopped
INV004867,4,134.0,181.0,High Risk / Stopped
INV004868,8,56.0,226.0,Irregular
INV004869,2,71.0,71.0,High Risk / Stopped
INV004870,2,102.0,102.0,High Risk / Stopped
INV004871,8,69.14285714285714,170.0,High Risk / Stopped
INV004872,2,233.0,233.0,High Risk / Stopped
INV004874,3,191.5,192.0,High Risk / Stopped
INV004875,5,87.25,211.0,High Risk / Stopped
INV004876,5,102.5,173.0,High Risk / Stopped
INV004877,7,80.5,276.0,High Risk / Stopped
INV004878,1,,,Irregular
INV004879,1,,,Irregular
INV004880,5,72.75,101.0,High Risk / Stopped
INV004881,3,199.5,223.0,High Risk / Stopped
INV004882,2,139.0,139.0,High Risk / Stopped
INV004883,3,58.0,73.0,Irregular
INV004884,3,124.0,158.0,High Risk / Stopped
INV004885,4,77.33333333333333,163.0,High Risk / Stopped
INV004886,2,134.0,134.0,High Risk / Stopped
INV004887,1,,,Irregular
INV004888,4,63.0,91.0,High Risk / Stopped
INV004889,7,70.66666666666667,159.0,High Risk / Stopped
INV004890,3,177.5,253.0,High Risk / Stopped
INV004891,8,55.857142857142854,128.0,Irregular
INV004892,4,136.0,258.0,High Risk / Stopped
INV004893,2,16.0,16.0,Irregular
INV004894,4,74.33333333333333,152.0,High Risk / Stopped
INV004895,3,90.5,157.0,High Risk / Stopped
INV004896,6,79.4,252.0,High Risk / Stopped
INV004897,1,,,Irregular
INV004898,1,,,Irregular
INV004899,5,70.0,124.0,High Risk / Stopped
INV004900,4,71.66666666666667,134.0,High Risk / Stopped
INV004901,6,54.6,96.0,Irregular
INV004903,5,107.75,173.0,High Risk / Stopped
INV004904,3,74.0,104.0,High Risk / Stopped
INV004905,1,,,Irregular
INV004906,1,,,Irregular
INV004907,4,39.333333333333336,76.0,Irregular
INV004908,5,93.0,238.0,High Risk / Stopped
INV004909,1,,,Irregular
INV004910,5,88.75,242.0,High Risk / Stopped
INV004911,7,63.666666666666664,97.0,High Risk / Stopped
INV004912,4,137.33333333333334,163.0,High Risk / Stopped
INV004913,6,87.0,156.0,High Risk / Stopped
INV004914,4,129.33333333333334,263.0,High Risk / Stopped
INV004915,5,55.0,86.0,Irregular
INV004916,7,75.5,162.0,High Risk / Stopped
INV004917,7,51.0,77.0,Irregular
INV004918,5,88.5,206.0,High Risk / Stopped
INV004919,3,117.5,205.0,High Risk / Stopped
INV004920,5,69.5,159.0,High Risk / Stopped
INV004921,1,,,Irregular
INV004922,3,214.5,366.0,High Risk / Stopped
INV004923,3,73.0,134.0,High Risk / Stopped
INV004924,9,59.75,116.0,Irregular
INV004925,7,70.83333333333333,105.0,High Risk / Stopped
INV004926,8,66.28571428571429,133.0,High Risk / Stopped
INV004927,7,34.166666666666664,63.0,Consistent
INV004928,1,,,Irregular
INV004929,4,150.66666666666666,386.0,High Risk / Stopped
INV004930,2,41.0,41.0,Irregular
INV004931,2,213.0,213.0,High Risk / Stopped
